Problem:    formulacao
                                   0                           1 
  1846 conflict[87,246]
                                   0                           1 
  1847 conflict[88,89]
                                   0                           1 
  1848 conflict[88,90]
                                   0                           1 
  1849 conflict[88,92]
                                   0                           1 
  1850 conflict[88,96]
                                   0                           1 
  1851 conflict[88,113]
                                   0                           1 
  1852 conflict[88,129]
                                   0                           1 
  1853 conflict[88,139]
                                   0                           1 
  1854 conflict[88,157]
                                   0                           1 
  1855 conflict[88,164]
                                   1                           1 
  1856 conflict[88,168]
                                   0                           1 
  1857 conflict[88,179]
                                   0                           1 
  1858 conflict[88,207]
                                   0                           1 
  1859 conflict[88,211]
                                   0                           1 
  1860 conflict[88,224]
                                   0                           1 
  1861 conflict[89,94]
                                   0                           1 
  1862 conflict[89,111]
                                   0                           1 
  1863 conflict[89,149]
                                   0                           1 
  1864 conflict[89,154]
                                   0                           1 
  1865 conflict[89,156]
                                   0                           1 
  1866 conflict[89,158]
                                   0                           1 
  1867 conflict[89,159]
                                   0                           1 
  1868 conflict[89,168]
                                   0                           1 
  1869 conflict[89,192]
                                   0                           1 
  1870 conflict[89,193]
                                   0                           1 
  1871 conflict[89,216]
                                   0                           1 
  1872 conflict[89,220]
                                   0                           1 
  1873 conflict[89,235]
                                   0                           1 
  1874 conflict[89,243]
                                   0                           1 
  1875 conflict[89,249]
                                   0                           1 
  1876 conflict[90,92]
                                   0                           1 
  1877 conflict[90,102]
                                   0                           1 
  1878 conflict[90,105]
                                   0                           1 
  1879 conflict[90,129]
                                   0                           1 
  1880 conflict[90,130]
                                   0                           1 
  1881 conflict[90,132]
                                   0                           1 
  1882 conflict[90,133]
                                   0                           1 
  1883 conflict[90,140]
                                   0                           1 
  1884 conflict[90,147]
                                   0                           1 
  1885 conflict[90,162]
                                   0                           1 
  1886 conflict[90,165]
                                   0                           1 
  1887 conflict[90,203]
                                   0                           1 
  1888 conflict[90,206]
                                   0                           1 
  1889 conflict[90,221]
                                   0                           1 
  1890 conflict[90,243]
                                   0                           1 
  1891 conflict[91,105]
                                   0                           1 
  1892 conflict[91,107]
                                   0                           1 
  1893 conflict[91,125]
                                   0                           1 
  1894 conflict[91,126]
                                   0                           1 
  1895 conflict[91,133]
                                   0                           1 
  1896 conflict[91,134]
                                   1                           1 
  1897 conflict[91,146]
                                   0                           1 
  1898 conflict[91,160]
                                   0                           1 
  1899 conflict[91,181]
                                   0                           1 
  1900 conflict[91,204]
                                   0                           1 
  1901 conflict[91,211]
                                   0                           1 
  1902 conflict[91,216]
                                   0                           1 
  1903 conflict[91,221]
                                   0                           1 
  1904 conflict[91,227]
                                   0                           1 
  1905 conflict[91,248]
                                   0                           1 
  1906 conflict[92,103]
                                   0                           1 
  1907 conflict[92,120]
                                   0                           1 
  1908 conflict[92,129]
                                   0                           1 
  1909 conflict[92,134]
                                   1                           1 
  1910 conflict[92,140]
                                   0                           1 
  1911 conflict[92,147]
                                   0                           1 
  1912 conflict[92,151]
                                   0                           1 
  1913 conflict[92,152]
                                   0                           1 
  1914 conflict[92,156]
                                   0                           1 
  1915 conflict[92,165]
                                   0                           1 
  1916 conflict[92,167]
                                   0                           1 
  1917 conflict[92,171]
                                   0                           1 
  1918 conflict[92,185]
                                   0                           1 
  1919 conflict[92,188]
                                   0                           1 
  1920 conflict[92,193]
                                   0                           1 
  1921 conflict[92,207]
                                   0                           1 
  1922 conflict[92,239]
                                   0                           1 
  1923 conflict[93,94]
                                   0                           1 
  1924 conflict[93,99]
                                   0                           1 
  1925 conflict[93,103]
                                   0                           1 
  1926 conflict[93,107]
                                   0                           1 
  1927 conflict[93,113]
                                   0                           1 
  1928 conflict[93,117]
                                   0                           1 
  1929 conflict[93,140]
                                   0                           1 
  1930 conflict[93,141]
                                   0                           1 
  1931 conflict[93,151]
                                   0                           1 
  1932 conflict[93,157]
                                   0                           1 
  1933 conflict[93,168]
                                   0                           1 
  1934 conflict[93,176]
                                   0                           1 
  1935 conflict[93,187]
                                   0                           1 
  1936 conflict[93,209]
                                   0                           1 
  1937 conflict[93,235]
                                   0                           1 
  1938 conflict[93,239]
                                   0                           1 
  1939 conflict[94,104]
                                   0                           1 
  1940 conflict[94,109]
                                   0                           1 
  1941 conflict[94,114]
                                   1                           1 
  1942 conflict[94,132]
                                   0                           1 
  1943 conflict[94,133]
                                   0                           1 
  1944 conflict[94,142]
                                   0                           1 
  1945 conflict[94,143]
                                   0                           1 
  1946 conflict[94,150]
                                   0                           1 
  1947 conflict[94,155]
                                   0                           1 
  1948 conflict[94,156]
                                   0                           1 
  1949 conflict[94,171]
                                   0                           1 
  1950 conflict[94,174]
                                   0                           1 
  1951 conflict[94,194]
                                   0                           1 
  1952 conflict[94,201]
                                   0                           1 
  1953 conflict[94,208]
                                   0                           1 
  1954 conflict[94,209]
                                   0                           1 
  1955 conflict[94,221]
                                   0                           1 
  1956 conflict[94,241]
                                   0                           1 
  1957 conflict[94,243]
                                   0                           1 
  1958 conflict[95,96]
                                   0                           1 
  1959 conflict[95,104]
                                   0                           1 
  1960 conflict[95,111]
                                   0                           1 
  1961 conflict[95,117]
                                   0                           1 
  1962 conflict[95,118]
                                   0                           1 
  1963 conflict[95,135]
                                   0                           1 
  1964 conflict[95,149]
                                   0                           1 
  1965 conflict[95,168]
                                   0                           1 
  1966 conflict[95,175]
                                   0                           1 
  1967 conflict[95,183]
                                   0                           1 
  1968 conflict[95,187]
                                   0                           1 
  1969 conflict[95,191]
                                   0                           1 
  1970 conflict[95,199]
                                   1                           1 
  1971 conflict[95,201]
                                   0                           1 
  1972 conflict[95,205]
                                   0                           1 
  1973 conflict[95,239]
                                   0                           1 
  1974 conflict[95,244]
                                   0                           1 
  1975 conflict[96,99]
                                   0                           1 
  1976 conflict[96,107]
                                   0                           1 
  1977 conflict[96,109]
                                   0                           1 
  1978 conflict[96,114]
                                   1                           1 
  1979 conflict[96,117]
                                   0                           1 
  1980 conflict[96,118]
                                   0                           1 
  1981 conflict[96,127]
                                   0                           1 
  1982 conflict[96,134]
                                   1                           1 
  1983 conflict[96,141]
                                   0                           1 
  1984 conflict[96,142]
                                   0                           1 
  1985 conflict[96,143]
                                   0                           1 
  1986 conflict[96,194]
                                   0                           1 
  1987 conflict[96,196]
                                   0                           1 
  1988 conflict[96,240]
                                   0                           1 
  1989 conflict[97,105]
                                   1                           1 
  1990 conflict[97,108]
                                   1                           1 
  1991 conflict[97,111]
                                   1                           1 
  1992 conflict[97,125]
                                   1                           1 
  1993 conflict[97,132]
                                   1                           1 
  1994 conflict[97,141]
                                   1                           1 
  1995 conflict[97,148]
                                   1                           1 
  1996 conflict[97,174]
                                   1                           1 
  1997 conflict[97,177]
                                   1                           1 
  1998 conflict[97,185]
                                   1                           1 
  1999 conflict[97,188]
                                   1                           1 
  2000 conflict[97,242]
                                   1                           1 
  2001 conflict[98,114]
                                   1                           1 
  2002 conflict[98,119]
                                   0                           1 
  2003 conflict[98,140]
                                   0                           1 
  2004 conflict[98,146]
                                   0                           1 
  2005 conflict[98,161]
                                   0                           1 
  2006 conflict[98,165]
                                   0                           1 
  2007 conflict[98,168]
                                   0                           1 
  2008 conflict[98,177]
                                   0                           1 
  2009 conflict[98,188]
                                   0                           1 
  2010 conflict[98,192]
                                   0                           1 
  2011 conflict[98,193]
                                   0                           1 
  2012 conflict[98,194]
                                   0                           1 
  2013 conflict[98,195]
                                   0                           1 
  2014 conflict[98,231]
                                   0                           1 
  2015 conflict[98,232]
                                   0                           1 
  2016 conflict[98,241]
                                   0                           1 
  2017 conflict[98,246]
                                   0                           1 
  2018 conflict[99,104]
                                   0                           1 
  2019 conflict[99,108]
                                   0                           1 
  2020 conflict[99,157]
                                   0                           1 
  2021 conflict[99,162]
                                   0                           1 
  2022 conflict[99,164]
                                   1                           1 
  2023 conflict[99,193]
                                   0                           1 
  2024 conflict[99,212]
                                   0                           1 
  2025 conflict[99,215]
                                   0                           1 
  2026 conflict[99,224]
                                   0                           1 
  2027 conflict[99,236]
                                   0                           1 
  2028 conflict[99,238]
                                   0                           1 
  2029 conflict[99,247]
                                   0                           1 
  2030 conflict[99,249]
                                   0                           1 
  2031 conflict[100,107]
                                   1                           1 
  2032 conflict[100,120]
                                   1                           1 
  2033 conflict[100,122]
                                   1                           1 
  2034 conflict[100,135]
                                   1                           1 
  2035 conflict[100,136]
                                   1                           1 
  2036 conflict[100,139]
                                   1                           1 
  2037 conflict[100,146]
                                   1                           1 
  2038 conflict[100,148]
                                   1                           1 
  2039 conflict[100,150]
                                   1                           1 
  2040 conflict[100,155]
                                   1                           1 
  2041 conflict[100,165]
                                   1                           1 
  2042 conflict[100,177]
                                   1                           1 
  2043 conflict[100,184]
                                   1                           1 
  2044 conflict[100,186]
                                   1                           1 
  2045 conflict[100,188]
                                   1                           1 
  2046 conflict[100,212]
                                   1                           1 
  2047 conflict[100,214]
                                   1                           1 
  2048 conflict[100,227]
                                   1                           1 
  2049 conflict[100,229]
                                   1                           1 
  2050 conflict[100,232]
                                   1                           1 
  2051 conflict[100,245]
                                   1                           1 
  2052 conflict[100,246]
                                   1                           1 
  2053 conflict[100,249]
                                   1                           1 
  2054 conflict[101,120]
                                   0                           1 
  2055 conflict[101,136]
                                   0                           1 
  2056 conflict[101,158]
                                   0                           1 
  2057 conflict[101,183]
                                   0                           1 
  2058 conflict[101,218]
                                   0                           1 
  2059 conflict[101,226]
                                   0                           1 
  2060 conflict[101,229]
                                   0                           1 
  2061 conflict[101,244]
                                   0                           1 
  2062 conflict[102,107]
                                   0                           1 
  2063 conflict[102,129]
                                   0                           1 
  2064 conflict[102,146]
                                   0                           1 
  2065 conflict[102,151]
                                   0                           1 
  2066 conflict[102,154]
                                   0                           1 
  2067 conflict[102,168]
                                   0                           1 
  2068 conflict[102,183]
                                   0                           1 
  2069 conflict[102,192]
                                   0                           1 
  2070 conflict[102,200]
                                   0                           1 
  2071 conflict[102,227]
                                   0                           1 
  2072 conflict[102,228]
                                   0                           1 
  2073 conflict[102,249]
                                   0                           1 
  2074 conflict[103,116]
                                   0                           1 
  2075 conflict[103,120]
                                   0                           1 
  2076 conflict[103,131]
                                   0                           1 
  2077 conflict[103,136]
                                   0                           1 
  2078 conflict[103,146]
                                   0                           1 
  2079 conflict[103,148]
                                   0                           1 
  2080 conflict[103,150]
                                   0                           1 
  2081 conflict[103,151]
                                   0                           1 
  2082 conflict[103,152]
                                   0                           1 
  2083 conflict[103,180]
                                   0                           1 
  2084 conflict[103,187]
                                   0                           1 
  2085 conflict[103,192]
                                   0                           1 
  2086 conflict[103,216]
                                   0                           1 
  2087 conflict[103,221]
                                   0                           1 
  2088 conflict[103,223]
                                   0                           1 
  2089 conflict[103,233]
                                   0                           1 
  2090 conflict[103,236]
                                   0                           1 
  2091 conflict[103,238]
                                   0                           1 
  2092 conflict[103,243]
                                   0                           1 
  2093 conflict[104,115]
                                   0                           1 
  2094 conflict[104,120]
                                   0                           1 
  2095 conflict[104,121]
                                   0                           1 
  2096 conflict[104,135]
                                   0                           1 
  2097 conflict[104,139]
                                   0                           1 
  2098 conflict[104,148]
                                   0                           1 
  2099 conflict[104,154]
                                   0                           1 
  2100 conflict[104,169]
                                   0                           1 
  2101 conflict[104,178]
                                   0                           1 
  2102 conflict[104,191]
                                   0                           1 
  2103 conflict[104,198]
                                   0                           1 
  2104 conflict[104,230]
                                   0                           1 
  2105 conflict[105,109]
                                   0                           1 
  2106 conflict[105,112]
                                   0                           1 
  2107 conflict[105,119]
                                   0                           1 
  2108 conflict[105,127]
                                   0                           1 
  2109 conflict[105,128]
                                   0                           1 
  2110 conflict[105,132]
                                   0                           1 
  2111 conflict[105,133]
                                   0                           1 
  2112 conflict[105,159]
                                   0                           1 
  2113 conflict[105,161]
                                   0                           1 
  2114 conflict[105,165]
                                   0                           1 
  2115 conflict[105,173]
                                   0                           1 
  2116 conflict[105,176]
                                   0                           1 
  2117 conflict[105,178]
                                   0                           1 
  2118 conflict[105,181]
                                   0                           1 
  2119 conflict[105,199]
                                   1                           1 
  2120 conflict[105,200]
                                   0                           1 
  2121 conflict[105,202]
                                   0                           1 
  2122 conflict[105,204]
                                   0                           1 
  2123 conflict[105,210]
                                   0                           1 
  2124 conflict[105,217]
                                   0                           1 
  2125 conflict[105,226]
                                   0                           1 
  2126 conflict[105,241]
                                   0                           1 
  2127 conflict[105,247]
                                   0                           1 
  2128 conflict[106,121]
                                   0                           1 
  2129 conflict[106,131]
                                   0                           1 
  2130 conflict[106,132]
                                   0                           1 
  2131 conflict[106,133]
                                   0                           1 
  2132 conflict[106,180]
                                   0                           1 
  2133 conflict[106,201]
                                   0                           1 
  2134 conflict[106,206]
                                   0                           1 
  2135 conflict[106,233]
                                   0                           1 
  2136 conflict[106,242]
                                   0                           1 
  2137 conflict[106,243]
                                   0                           1 
  2138 conflict[107,114]
                                   1                           1 
  2139 conflict[107,116]
                                   0                           1 
  2140 conflict[107,119]
                                   0                           1 
  2141 conflict[107,144]
                                   0                           1 
  2142 conflict[107,146]
                                   0                           1 
  2143 conflict[107,149]
                                   0                           1 
  2144 conflict[107,171]
                                   0                           1 
  2145 conflict[107,176]
                                   0                           1 
  2146 conflict[107,193]
                                   0                           1 
  2147 conflict[107,196]
                                   0                           1 
  2148 conflict[107,203]
                                   0                           1 
  2149 conflict[107,232]
                                   0                           1 
  2150 conflict[108,110]
                                   0                           1 
  2151 conflict[108,114]
                                   1                           1 
  2152 conflict[108,117]
                                   0                           1 
  2153 conflict[108,123]
                                   0                           1 
  2154 conflict[108,128]
                                   0                           1 
  2155 conflict[108,141]
                                   0                           1 
  2156 conflict[108,147]
                                   0                           1 
  2157 conflict[108,154]
                                   0                           1 
  2158 conflict[108,156]
                                   0                           1 
  2159 conflict[108,173]
                                   0                           1 
  2160 conflict[108,176]
                                   0                           1 
  2161 conflict[108,193]
                                   0                           1 
  2162 conflict[108,224]
                                   0                           1 
  2163 conflict[108,226]
                                   0                           1 
  2164 conflict[109,115]
                                   0                           1 
  2165 conflict[109,150]
                                   0                           1 
  2166 conflict[109,151]
                                   0                           1 
  2167 conflict[109,180]
                                   0                           1 
  2168 conflict[109,184]
                                   0                           1 
  2169 conflict[109,202]
                                   0                           1 
  2170 conflict[109,214]
                                   0                           1 
  2171 conflict[109,215]
                                   0                           1 
  2172 conflict[109,232]
                                   0                           1 
  2173 conflict[110,117]
                                   0                           1 
  2174 conflict[110,131]
                                   0                           1 
  2175 conflict[110,145]
                                   0                           1 
  2176 conflict[110,155]
                                   0                           1 
  2177 conflict[110,162]
                                   0                           1 
  2178 conflict[110,164]
                                   1                           1 
  2179 conflict[110,176]
                                   0                           1 
  2180 conflict[110,191]
                                   0                           1 
  2181 conflict[110,209]
                                   0                           1 
  2182 conflict[110,212]
                                   0                           1 
  2183 conflict[110,220]
                                   0                           1 
  2184 conflict[110,226]
                                   0                           1 
  2185 conflict[110,236]
                                   0                           1 
  2186 conflict[110,249]
                                   0                           1 
  2187 conflict[111,123]
                                   0                           1 
  2188 conflict[111,129]
                                   0                           1 
  2189 conflict[111,140]
                                   0                           1 
  2190 conflict[111,157]
                                   0                           1 
  2191 conflict[111,166]
                                   0                           1 
  2192 conflict[111,182]
                                   0                           1 
  2193 conflict[111,188]
                                   0                           1 
  2194 conflict[111,192]
                                   0                           1 
  2195 conflict[111,206]
                                   0                           1 
  2196 conflict[111,207]
                                   0                           1 
  2197 conflict[111,220]
                                   0                           1 
  2198 conflict[111,226]
                                   0                           1 
  2199 conflict[111,229]
                                   0                           1 
  2200 conflict[111,235]
                                   0                           1 
  2201 conflict[112,121]
                                   0                           1 
  2202 conflict[112,133]
                                   0                           1 
  2203 conflict[112,138]
                                   0                           1 
  2204 conflict[112,160]
                                   0                           1 
  2205 conflict[112,164]
                                   1                           1 
  2206 conflict[112,170]
                                   0                           1 
  2207 conflict[112,228]
                                   0                           1 
  2208 conflict[112,233]
                                   0                           1 
  2209 conflict[112,238]
                                   0                           1 
  2210 conflict[112,248]
                                   0                           1 
  2211 conflict[113,114]
                                   1                           1 
  2212 conflict[113,115]
                                   0                           1 
  2213 conflict[113,116]
                                   0                           1 
  2214 conflict[113,117]
                                   0                           1 
  2215 conflict[113,121]
                                   0                           1 
  2216 conflict[113,128]
                                   0                           1 
  2217 conflict[113,151]
                                   0                           1 
  2218 conflict[113,162]
                                   0                           1 
  2219 conflict[113,176]
                                   0                           1 
  2220 conflict[113,182]
                                   0                           1 
  2221 conflict[113,185]
                                   0                           1 
  2222 conflict[113,202]
                                   0                           1 
  2223 conflict[113,210]
                                   0                           1 
  2224 conflict[113,213]
                                   0                           1 
  2225 conflict[113,217]
                                   0                           1 
  2226 conflict[113,222]
                                   0                           1 
  2227 conflict[113,231]
                                   0                           1 
  2228 conflict[113,249]
                                   0                           1 
  2229 conflict[114,118]
                                   1                           1 
  2230 conflict[114,122]
                                   1                           1 
  2231 conflict[114,130]
                                   1                           1 
  2232 conflict[114,145]
                                   1                           1 
  2233 conflict[114,152]
                                   1                           1 
  2234 conflict[114,156]
                                   1                           1 
  2235 conflict[114,158]
                                   1                           1 
  2236 conflict[114,161]
                                   1                           1 
  2237 conflict[114,169]
                                   1                           1 
  2238 conflict[114,176]
                                   1                           1 
  2239 conflict[114,179]
                                   1                           1 
  2240 conflict[114,189]
                                   1                           1 
  2241 conflict[114,195]
                                   1                           1 
  2242 conflict[114,198]
                                   1                           1 
  2243 conflict[114,200]
                                   1                           1 
  2244 conflict[114,206]
                                   1                           1 
  2245 conflict[114,217]
                                   1                           1 
  2246 conflict[114,218]
                                   1                           1 
  2247 conflict[114,227]
                                   1                           1 
  2248 conflict[114,229]
                                   1                           1 
  2249 conflict[114,240]
                                   1                           1 
  2250 conflict[114,241]
                                   1                           1 
  2251 conflict[115,120]
                                   0                           1 
  2252 conflict[115,122]
                                   0                           1 
  2253 conflict[115,127]
                                   0                           1 
  2254 conflict[115,128]
                                   0                           1 
  2255 conflict[115,137]
                                   0                           1 
  2256 conflict[115,144]
                                   0                           1 
  2257 conflict[115,183]
                                   0                           1 
  2258 conflict[115,199]
                                   1                           1 
  2259 conflict[115,207]
                                   0                           1 
  2260 conflict[115,210]
                                   0                           1 
  2261 conflict[116,127]
                                   0                           1 
  2262 conflict[116,129]
                                   0                           1 
  2263 conflict[116,150]
                                   0                           1 
  2264 conflict[116,184]
                                   0                           1 
  2265 conflict[116,189]
                                   0                           1 
  2266 conflict[116,218]
                                   0                           1 
  2267 conflict[116,219]
                                   0                           1 
  2268 conflict[116,224]
                                   0                           1 
  2269 conflict[116,233]
                                   0                           1 
  2270 conflict[116,238]
                                   0                           1 
  2271 conflict[116,245]
                                   0                           1 
  2272 conflict[117,139]
                                   0                           1 
  2273 conflict[117,162]
                                   0                           1 
  2274 conflict[117,191]
                                   0                           1 
  2275 conflict[117,223]
                                   0                           1 
  2276 conflict[117,228]
                                   0                           1 
  2277 conflict[117,232]
                                   0                           1 
  2278 conflict[117,234]
                                   0                           1 
  2279 conflict[117,240]
                                   0                           1 
  2280 conflict[118,119]
                                   0                           1 
  2281 conflict[118,120]
                                   0                           1 
  2282 conflict[118,122]
                                   0                           1 
  2283 conflict[118,175]
                                   0                           1 
  2284 conflict[118,178]
                                   0                           1 
  2285 conflict[118,186]
                                   0                           1 
  2286 conflict[118,204]
                                   0                           1 
  2287 conflict[118,205]
                                   0                           1 
  2288 conflict[118,212]
                                   0                           1 
  2289 conflict[118,215]
                                   0                           1 
  2290 conflict[118,230]
                                   0                           1 
  2291 conflict[118,237]
                                   0                           1 
  2292 conflict[119,130]
                                   0                           1 
  2293 conflict[119,134]
                                   1                           1 
  2294 conflict[119,140]
                                   0                           1 
  2295 conflict[119,153]
                                   0                           1 
  2296 conflict[119,162]
                                   0                           1 
  2297 conflict[119,186]
                                   0                           1 
  2298 conflict[119,194]
                                   0                           1 
  2299 conflict[119,198]
                                   0                           1 
  2300 conflict[119,200]
                                   0                           1 
  2301 conflict[119,211]
                                   0                           1 
  2302 conflict[119,236]
                                   0                           1 
  2303 conflict[119,245]
                                   0                           1 
  2304 conflict[120,133]
                                   0                           1 
  2305 conflict[120,139]
                                   0                           1 
  2306 conflict[120,157]
                                   0                           1 
  2307 conflict[120,160]
                                   0                           1 
  2308 conflict[120,165]
                                   0                           1 
  2309 conflict[120,168]
                                   0                           1 
  2310 conflict[120,180]
                                   0                           1 
  2311 conflict[120,193]
                                   0                           1 
  2312 conflict[120,209]
                                   0                           1 
  2313 conflict[120,214]
                                   0                           1 
  2314 conflict[120,225]
                                   0                           1 
  2315 conflict[120,247]
                                   0                           1 
  2316 conflict[121,137]
                                   0                           1 
  2317 conflict[121,150]
                                   0                           1 
  2318 conflict[121,170]
                                   0                           1 
  2319 conflict[121,177]
                                   0                           1 
  2320 conflict[121,178]
                                   0                           1 
  2321 conflict[121,192]
                                   0                           1 
  2322 conflict[121,200]
                                   0                           1 
  2323 conflict[121,207]
                                   0                           1 
  2324 conflict[121,220]
                                   0                           1 
  2325 conflict[121,237]
                                   0                           1 
  2326 conflict[121,242]
                                   0                           1 
  2327 conflict[121,245]
                                   0                           1 
  2328 conflict[122,146]
                                   0                           1 
  2329 conflict[122,148]
                                   0                           1 
  2330 conflict[122,160]
                                   0                           1 
  2331 conflict[122,161]
                                   0                           1 
  2332 conflict[122,167]
                                   0                           1 
  2333 conflict[122,171]
                                   0                           1 
  2334 conflict[122,180]
                                   0                           1 
  2335 conflict[122,193]
                                   0                           1 
  2336 conflict[122,197]
                                   0                           1 
  2337 conflict[122,210]
                                   0                           1 
  2338 conflict[122,222]
                                   0                           1 
  2339 conflict[122,228]
                                   0                           1 
  2340 conflict[122,232]
                                   0                           1 
  2341 conflict[122,245]
                                   0                           1 
